gameId|platformId|lastUpdate
688|7|E'2020-11-29 19:18:57'
688|3|E'2020-11-29 19:18:57'
689|5|E'2020-11-29 19:18:57'
690|5|E'2020-11-29 19:18:57'
690|7|E'2020-11-29 19:18:57'
690|3|E'2020-11-29 19:18:57'
690|6|E'2020-11-29 19:18:57'
691|5|E'2020-11-29 19:18:57'
692|5|E'2020-11-29 19:18:57'
692|7|E'2020-11-29 19:18:57'
692|3|E'2020-11-29 19:18:57'
693|11|E'2020-11-29 19:18:57'
693|5|E'2020-11-29 19:18:57'
693|7|E'2020-11-29 19:18:57'
693|3|E'2020-11-29 19:18:57'
694|5|E'2020-11-29 19:18:57'
694|7|E'2020-11-29 19:18:57'
694|3|E'2020-11-29 19:18:57'
695|5|E'2020-11-29 19:18:57'
695|7|E'2020-11-29 19:18:57'
695|3|E'2020-11-29 19:18:57'
695|6|E'2020-11-29 19:18:57'
696|11|E'2020-11-29 19:18:57'
696|1|E'2020-11-29 19:18:57'
696|5|E'2020-11-29 19:18:57'
696|3|E'2020-11-29 19:18:57'
696|8|E'2020-11-29 19:18:57'
696|6|E'2020-11-29 19:18:57'
697|5|E'2020-11-29 19:18:57'
697|3|E'2020-11-29 19:18:57'
697|6|E'2020-11-29 19:18:57'
698|4|E'2020-11-29 19:18:57'
698|5|E'2020-11-29 19:18:57'
698|7|E'2020-11-29 19:18:57'
698|3|E'2020-11-29 19:18:57'
698|6|E'2020-11-29 19:18:57'
699|2|E'2020-11-29 19:18:57'
699|1|E'2020-11-29 19:18:57'
699|5|E'2020-11-29 19:18:57'
699|3|E'2020-11-29 19:18:57'
699|6|E'2020-11-29 19:18:57'
700|2|E'2020-11-29 19:18:57'
700|1|E'2020-11-29 19:18:57'
700|5|E'2020-11-29 19:18:57'
700|3|E'2020-11-29 19:18:57'
700|6|E'2020-11-29 19:18:57'
701|4|E'2020-11-29 19:18:57'
701|5|E'2020-11-29 19:18:57'
701|7|E'2020-11-29 19:18:57'
701|3|E'2020-11-29 19:18:57'
701|6|E'2020-11-29 19:18:57'
702|5|E'2020-11-29 19:18:57'
702|3|E'2020-11-29 19:18:57'
702|6|E'2020-11-29 19:18:57'
703|2|E'2020-11-29 19:18:57'
703|1|E'2020-11-29 19:18:57'
703|5|E'2020-11-29 19:18:57'
703|7|E'2020-11-29 19:18:57'
703|3|E'2020-11-29 19:18:57'
703|6|E'2020-11-29 19:18:57'
704|5|E'2020-11-29 19:18:57'
704|3|E'2020-11-29 19:18:57'
704|6|E'2020-11-29 19:18:57'
705|2|E'2020-11-29 19:18:57'
705|1|E'2020-11-29 19:18:57'
705|4|E'2020-11-29 19:18:57'
705|5|E'2020-11-29 19:18:57'
705|3|E'2020-11-29 19:18:57'
705|6|E'2020-11-29 19:18:57'
706|5|E'2020-11-29 19:18:57'
707|1|E'2020-11-29 19:18:57'
707|5|E'2020-11-29 19:18:57'
707|2|E'2020-11-29 19:18:57'
707|6|E'2020-11-29 19:18:57'
708|11|E'2020-11-29 19:18:57'
708|2|E'2020-11-29 19:18:57'
708|1|E'2020-11-29 19:18:57'
708|5|E'2020-11-29 19:18:57'
708|3|E'2020-11-29 19:18:57'
708|6|E'2020-11-29 19:18:57'
709|5|E'2020-11-29 19:18:57'
710|12|E'2020-11-29 19:18:57'
710|5|E'2020-11-29 19:18:57'
710|7|E'2020-11-29 19:18:57'
710|3|E'2020-11-29 19:18:57'
710|6|E'2020-11-29 19:18:57'
711|4|E'2020-11-29 19:18:57'
711|5|E'2020-11-29 19:18:57'
711|7|E'2020-11-29 19:18:57'
711|3|E'2020-11-29 19:18:57'
712|5|E'2020-11-29 19:18:57'
712|7|E'2020-11-29 19:18:57'
712|3|E'2020-11-29 19:18:57'
712|6|E'2020-11-29 19:18:57'
713|5|E'2020-11-29 19:18:57'
713|7|E'2020-11-29 19:18:57'
713|3|E'2020-11-29 19:18:57'
713|6|E'2020-11-29 19:18:57'
714|11|E'2020-11-29 19:18:57'
714|4|E'2020-11-29 19:18:57'
714|5|E'2020-11-29 19:18:57'
714|12|E'2020-11-29 19:18:57'
714|8|E'2020-11-29 19:18:57'
714|7|E'2020-11-29 19:18:57'
714|3|E'2020-11-29 19:18:57'
714|9|E'2020-11-29 19:18:57'
715|5|E'2020-11-29 19:18:57'
715|6|E'2020-11-29 19:18:57'
716|11|E'2020-11-29 19:18:57'
716|5|E'2020-11-29 19:18:57'
716|7|E'2020-11-29 19:18:57'
716|3|E'2020-11-29 19:18:57'
716|6|E'2020-11-29 19:18:57'
717|12|E'2020-11-29 19:18:57'
717|5|E'2020-11-29 19:18:57'
717|3|E'2020-11-29 19:18:57'
717|6|E'2020-11-29 19:18:57'
718|11|E'2020-11-29 19:18:57'
718|1|E'2020-11-29 19:18:57'
718|5|E'2020-11-29 19:18:57'
718|3|E'2020-11-29 19:18:57'
718|8|E'2020-11-29 19:18:57'
719|4|E'2020-11-29 19:18:57'
719|5|E'2020-11-29 19:18:57'
719|3|E'2020-11-29 19:18:57'
720|5|E'2020-11-29 19:18:57'
720|13|E'2020-11-29 19:18:57'
721|5|E'2020-11-29 19:18:57'
721|7|E'2020-11-29 19:18:57'
721|3|E'2020-11-29 19:18:57'
722|5|E'2020-11-29 19:18:57'
722|7|E'2020-11-29 19:18:57'
722|3|E'2020-11-29 19:18:57'
722|6|E'2020-11-29 19:18:57'
723|5|E'2020-11-29 19:18:57'
723|3|E'2020-11-29 19:18:57'
723|6|E'2020-11-29 19:18:57'
724|5|E'2020-11-29 19:18:57'
724|3|E'2020-11-29 19:18:57'
724|6|E'2020-11-29 19:18:57'
725|5|E'2020-11-29 19:18:57'
725|3|E'2020-11-29 19:18:57'
726|5|E'2020-11-29 19:18:57'
726|7|E'2020-11-29 19:18:57'
726|3|E'2020-11-29 19:18:57'
726|6|E'2020-11-29 19:18:57'
727|5|E'2020-11-29 19:18:57'
727|3|E'2020-11-29 19:18:57'
727|6|E'2020-11-29 19:18:57'
728|11|E'2020-11-29 19:18:57'
728|5|E'2020-11-29 19:18:57'
728|7|E'2020-11-29 19:18:57'
728|3|E'2020-11-29 19:18:57'
729|2|E'2020-11-29 19:18:57'
729|1|E'2020-11-29 19:18:57'
729|4|E'2020-11-29 19:18:57'
729|5|E'2020-11-29 19:18:57'
729|3|E'2020-11-29 19:18:57'
729|6|E'2020-11-29 19:18:57'
730|5|E'2020-11-29 19:18:57'
730|3|E'2020-11-29 19:18:57'
730|6|E'2020-11-29 19:18:57'
731|5|E'2020-11-29 19:18:57'
731|3|E'2020-11-29 19:18:57'
731|6|E'2020-11-29 19:18:57'
732|11|E'2020-11-29 19:18:57'
732|2|E'2020-11-29 19:18:57'
732|1|E'2020-11-29 19:18:57'
732|4|E'2020-11-29 19:18:57'
732|5|E'2020-11-29 19:18:57'
732|7|E'2020-11-29 19:18:57'
732|3|E'2020-11-29 19:18:57'
732|8|E'2020-11-29 19:18:57'
732|6|E'2020-11-29 19:18:57'
733|5|E'2020-11-29 19:18:57'
734|5|E'2020-11-29 19:18:57'
734|7|E'2020-11-29 19:18:57'
734|3|E'2020-11-29 19:18:57'
734|6|E'2020-11-29 19:18:57'
735|12|E'2020-11-29 19:18:57'
735|5|E'2020-11-29 19:18:57'
735|3|E'2020-11-29 19:18:57'
735|6|E'2020-11-29 19:18:57'
736|5|E'2020-11-29 19:18:57'
736|6|E'2020-11-29 19:18:57'
737|1|E'2020-11-29 19:18:57'
737|5|E'2020-11-29 19:18:57'
737|2|E'2020-11-29 19:18:57'
737|6|E'2020-11-29 19:18:57'
738|4|E'2020-11-29 19:18:57'
738|5|E'2020-11-29 19:18:57'
738|3|E'2020-11-29 19:18:57'
738|6|E'2020-11-29 19:18:57'
739|5|E'2020-11-29 19:18:57'
739|3|E'2020-11-29 19:18:57'
739|6|E'2020-11-29 19:18:57'
740|5|E'2020-11-29 19:18:57'
740|7|E'2020-11-29 19:18:57'
740|3|E'2020-11-29 19:18:57'
740|6|E'2020-11-29 19:18:57'
741|2|E'2020-11-29 19:18:57'
741|1|E'2020-11-29 19:18:57'
741|4|E'2020-11-29 19:18:57'
741|5|E'2020-11-29 19:18:57'
741|3|E'2020-11-29 19:18:57'
741|6|E'2020-11-29 19:18:57'
742|5|E'2020-11-29 19:18:57'
742|3|E'2020-11-29 19:18:57'
742|6|E'2020-11-29 19:18:57'
743|2|E'2020-11-29 19:18:57'
743|1|E'2020-11-29 19:18:57'
743|5|E'2020-11-29 19:18:57'
743|3|E'2020-11-29 19:18:57'
743|6|E'2020-11-29 19:18:57'
744|5|E'2020-11-29 19:18:57'
744|3|E'2020-11-29 19:18:57'
744|6|E'2020-11-29 19:18:57'
745|5|E'2020-11-29 19:18:57'
745|7|E'2020-11-29 19:18:57'
745|3|E'2020-11-29 19:18:57'
745|6|E'2020-11-29 19:18:57'
746|5|E'2020-11-29 19:18:57'
746|7|E'2020-11-29 19:18:57'
746|3|E'2020-11-29 19:18:57'
746|6|E'2020-11-29 19:18:57'
747|5|E'2020-11-29 19:18:57'
747|3|E'2020-11-29 19:18:57'
747|6|E'2020-11-29 19:18:57'
748|5|E'2020-11-29 19:18:57'
748|7|E'2020-11-29 19:18:57'
748|3|E'2020-11-29 19:18:57'
749|5|E'2020-11-29 19:18:57'
749|3|E'2020-11-29 19:18:57'
750|5|E'2020-11-29 19:18:57'
750|3|E'2020-11-29 19:18:57'
751|5|E'2020-11-29 19:18:57'
751|3|E'2020-11-29 19:18:57'
752|5|E'2020-11-29 19:18:57'
752|7|E'2020-11-29 19:18:57'
752|3|E'2020-11-29 19:18:57'
752|6|E'2020-11-29 19:18:57'
753|11|E'2020-11-29 19:18:57'
753|2|E'2020-11-29 19:18:57'
753|5|E'2020-11-29 19:18:57'
753|3|E'2020-11-29 19:18:57'
753|6|E'2020-11-29 19:18:57'
754|1|E'2020-11-29 19:18:57'
754|11|E'2020-11-29 19:18:57'
754|5|E'2020-11-29 19:18:57'
755|5|E'2020-11-29 19:18:57'
755|7|E'2020-11-29 19:18:57'
755|3|E'2020-11-29 19:18:57'
755|6|E'2020-11-29 19:18:57'
756|11|E'2020-11-29 19:18:57'
756|5|E'2020-11-29 19:18:57'
756|6|E'2020-11-29 19:18:57'
757|12|E'2020-11-29 19:18:57'
757|5|E'2020-11-29 19:18:57'
757|3|E'2020-11-29 19:18:57'
757|6|E'2020-11-29 19:18:57'
758|11|E'2020-11-29 19:18:57'
758|5|E'2020-11-29 19:18:57'
758|7|E'2020-11-29 19:18:57'
758|3|E'2020-11-29 19:18:57'
758|9|E'2020-11-29 19:18:57'
758|6|E'2020-11-29 19:18:57'
759|5|E'2020-11-29 19:18:57'
759|3|E'2020-11-29 19:18:57'
760|11|E'2020-11-29 19:18:57'
760|5|E'2020-11-29 19:18:57'
760|7|E'2020-11-29 19:18:57'
760|3|E'2020-11-29 19:18:57'
761|2|E'2020-11-29 19:18:57'
761|1|E'2020-11-29 19:18:57'
761|5|E'2020-11-29 19:18:57'
761|10|E'2020-11-29 19:18:57'
761|7|E'2020-11-29 19:18:57'
761|3|E'2020-11-29 19:18:57'
761|6|E'2020-11-29 19:18:57'
762|12|E'2020-11-29 19:18:57'
762|5|E'2020-11-29 19:18:57'
762|7|E'2020-11-29 19:18:57'
762|3|E'2020-11-29 19:18:57'
762|6|E'2020-11-29 19:18:57'
763|4|E'2020-11-29 19:18:57'
763|5|E'2020-11-29 19:18:57'
763|7|E'2020-11-29 19:18:57'
763|3|E'2020-11-29 19:18:57'
764|5|E'2020-11-29 19:18:57'
764|3|E'2020-11-29 19:18:57'
764|6|E'2020-11-29 19:18:57'
765|5|E'2020-11-29 19:18:57'
765|7|E'2020-11-29 19:18:57'
765|3|E'2020-11-29 19:18:57'
765|6|E'2020-11-29 19:18:57'
766|5|E'2020-11-29 19:18:57'
766|3|E'2020-11-29 19:18:57'
766|6|E'2020-11-29 19:18:57'
767|5|E'2020-11-29 19:18:57'
767|3|E'2020-11-29 19:18:57'
767|6|E'2020-11-29 19:18:57'
768|5|E'2020-11-29 19:18:57'
768|7|E'2020-11-29 19:18:57'
768|3|E'2020-11-29 19:18:57'
768|6|E'2020-11-29 19:18:57'
769|5|E'2020-11-29 19:18:57'
769|7|E'2020-11-29 19:18:57'
769|3|E'2020-11-29 19:18:57'
769|6|E'2020-11-29 19:18:57'
770|5|E'2020-11-29 19:18:57'
770|7|E'2020-11-29 19:18:57'
770|3|E'2020-11-29 19:18:57'
770|6|E'2020-11-29 19:18:57'
771|4|E'2020-11-29 19:18:57'
771|5|E'2020-11-29 19:18:57'
771|7|E'2020-11-29 19:18:57'
771|3|E'2020-11-29 19:18:57'
772|5|E'2020-11-29 19:18:57'
772|7|E'2020-11-29 19:18:57'
772|3|E'2020-11-29 19:18:57'
772|6|E'2020-11-29 19:18:57'
773|5|E'2020-11-29 19:18:57'
774|5|E'2020-11-29 19:18:57'
774|6|E'2020-11-29 19:18:57'
775|5|E'2020-11-29 19:18:57'
775|6|E'2020-11-29 19:18:57'
776|5|E'2020-11-29 19:18:57'
776|3|E'2020-11-29 19:18:57'
777|5|E'2020-11-29 19:18:57'
777|7|E'2020-11-29 19:18:57'
777|3|E'2020-11-29 19:18:57'
778|4|E'2020-11-29 19:18:57'
778|5|E'2020-11-29 19:18:57'
778|7|E'2020-11-29 19:18:57'
778|3|E'2020-11-29 19:18:57'
778|6|E'2020-11-29 19:18:57'
779|5|E'2020-11-29 19:18:57'
779|3|E'2020-11-29 19:18:57'
779|6|E'2020-11-29 19:18:57'
780|5|E'2020-11-29 19:18:57'
780|3|E'2020-11-29 19:18:57'
780|6|E'2020-11-29 19:18:57'
781|5|E'2020-11-29 19:18:57'
781|3|E'2020-11-29 19:18:57'
781|6|E'2020-11-29 19:18:57'
782|5|E'2020-11-29 19:18:57'
783|5|E'2020-11-29 19:18:57'
783|7|E'2020-11-29 19:18:57'
783|3|E'2020-11-29 19:18:57'
783|6|E'2020-11-29 19:18:57'
784|11|E'2020-11-29 19:18:57'
784|12|E'2020-11-29 19:18:57'
784|5|E'2020-11-29 19:18:57'
784|8|E'2020-11-29 19:18:57'
784|7|E'2020-11-29 19:18:57'
784|3|E'2020-11-29 19:18:57'
784|9|E'2020-11-29 19:18:57'
784|6|E'2020-11-29 19:18:57'
785|5|E'2020-11-29 19:18:57'
785|3|E'2020-11-29 19:18:57'
785|6|E'2020-11-29 19:18:57'
786|5|E'2020-11-29 19:18:57'
786|7|E'2020-11-29 19:18:57'
786|3|E'2020-11-29 19:18:57'
786|6|E'2020-11-29 19:18:57'
787|11|E'2020-11-29 19:18:57'
787|5|E'2020-11-29 19:18:57'
787|3|E'2020-11-29 19:18:57'
788|11|E'2020-11-29 19:18:57'
788|2|E'2020-11-29 19:18:57'
788|1|E'2020-11-29 19:18:57'
788|5|E'2020-11-29 19:18:57'
788|3|E'2020-11-29 19:18:57'
788|9|E'2020-11-29 19:18:57'
788|6|E'2020-11-29 19:18:57'
789|5|E'2020-11-29 19:18:57'
790|1|E'2020-11-29 19:18:57'
790|11|E'2020-11-29 19:18:57'
790|5|E'2020-11-29 19:18:57'
790|8|E'2020-11-29 19:18:57'
791|5|E'2020-11-29 19:18:57'
791|7|E'2020-11-29 19:18:57'
791|3|E'2020-11-29 19:18:57'
791|6|E'2020-11-29 19:18:57'
792|5|E'2020-11-29 19:18:57'
792|3|E'2020-11-29 19:18:57'
793|5|E'2020-11-29 19:18:57'
793|3|E'2020-11-29 19:18:57'
794|5|E'2020-11-29 19:18:57'
794|3|E'2020-11-29 19:18:57'
794|6|E'2020-11-29 19:18:57'
795|5|E'2020-11-29 19:18:57'
795|7|E'2020-11-29 19:18:57'
795|3|E'2020-11-29 19:18:57'
795|6|E'2020-11-29 19:18:57'
796|14|E'2020-11-29 19:18:57'
796|4|E'2020-11-29 19:18:57'
796|5|E'2020-11-29 19:18:57'
796|7|E'2020-11-29 19:18:57'
796|3|E'2020-11-29 19:18:57'
796|6|E'2020-11-29 19:18:57'
797|5|E'2020-11-29 19:18:57'
797|3|E'2020-11-29 19:18:57'
797|6|E'2020-11-29 19:18:57'
798|1|E'2020-11-29 19:18:57'
798|5|E'2020-11-29 19:18:57'
798|2|E'2020-11-29 19:18:57'
798|6|E'2020-11-29 19:18:57'
799|5|E'2020-11-29 19:18:57'
799|7|E'2020-11-29 19:18:57'
799|6|E'2020-11-29 19:18:57'
800|5|E'2020-11-29 19:18:57'
800|3|E'2020-11-29 19:18:57'
800|6|E'2020-11-29 19:18:57'
801|5|E'2020-11-29 19:18:57'
801|7|E'2020-11-29 19:18:57'
801|3|E'2020-11-29 19:18:57'
801|6|E'2020-11-29 19:18:57'
802|5|E'2020-11-29 19:18:57'
802|3|E'2020-11-29 19:18:57'
802|6|E'2020-11-29 19:18:57'
803|4|E'2020-11-29 19:18:57'
803|5|E'2020-11-29 19:18:57'
803|7|E'2020-11-29 19:18:57'
803|3|E'2020-11-29 19:18:57'
804|11|E'2020-11-29 19:18:57'
804|5|E'2020-11-29 19:18:57'
804|3|E'2020-11-29 19:18:57'
805|5|E'2020-11-29 19:18:57'
805|7|E'2020-11-29 19:18:57'
805|3|E'2020-11-29 19:18:57'
806|5|E'2020-11-29 19:18:57'
806|3|E'2020-11-29 19:18:57'
806|6|E'2020-11-29 19:18:57'
807|5|E'2020-11-29 19:18:57'
808|5|E'2020-11-29 19:18:57'
808|3|E'2020-11-29 19:18:57'
808|6|E'2020-11-29 19:18:57'
809|5|E'2020-11-29 19:18:57'
809|3|E'2020-11-29 19:18:57'
809|6|E'2020-11-29 19:18:57'
810|2|E'2020-11-29 19:18:57'
810|1|E'2020-11-29 19:18:57'
810|4|E'2020-11-29 19:18:57'
810|5|E'2020-11-29 19:18:57'
810|3|E'2020-11-29 19:18:57'
810|6|E'2020-11-29 19:18:57'
811|5|E'2020-11-29 19:18:57'
811|7|E'2020-11-29 19:18:57'
811|3|E'2020-11-29 19:18:57'
811|6|E'2020-11-29 19:18:57'
812|5|E'2020-11-29 19:18:57'
812|7|E'2020-11-29 19:18:57'
812|3|E'2020-11-29 19:18:57'
813|5|E'2020-11-29 19:18:57'
813|7|E'2020-11-29 19:18:57'
813|3|E'2020-11-29 19:18:57'
813|6|E'2020-11-29 19:18:57'
814|2|E'2020-11-29 19:18:57'
814|1|E'2020-11-29 19:18:57'
814|4|E'2020-11-29 19:18:57'
814|5|E'2020-11-29 19:18:57'
814|8|E'2020-11-29 19:18:57'
814|6|E'2020-11-29 19:18:57'
815|5|E'2020-11-29 19:18:57'
815|7|E'2020-11-29 19:18:57'
815|3|E'2020-11-29 19:18:57'
815|6|E'2020-11-29 19:18:57'
816|2|E'2020-11-29 19:18:57'
816|1|E'2020-11-29 19:18:57'
816|4|E'2020-11-29 19:18:57'
816|5|E'2020-11-29 19:18:57'
816|3|E'2020-11-29 19:18:57'
816|6|E'2020-11-29 19:18:57'
817|4|E'2020-11-29 19:18:57'
817|5|E'2020-11-29 19:18:57'
817|7|E'2020-11-29 19:18:57'
817|3|E'2020-11-29 19:18:57'
817|6|E'2020-11-29 19:18:57'
818|1|E'2020-11-29 19:18:57'
818|11|E'2020-11-29 19:18:57'
818|5|E'2020-11-29 19:18:57'
818|3|E'2020-11-29 19:18:57'
819|11|E'2020-11-29 19:18:57'
819|5|E'2020-11-29 19:18:57'
819|7|E'2020-11-29 19:18:57'
819|3|E'2020-11-29 19:18:57'
819|6|E'2020-11-29 19:18:57'
820|2|E'2020-11-29 19:18:57'
820|1|E'2020-11-29 19:18:57'
820|4|E'2020-11-29 19:18:57'
820|5|E'2020-11-29 19:18:57'
820|3|E'2020-11-29 19:18:57'
820|6|E'2020-11-29 19:18:57'
821|12|E'2020-11-29 19:18:57'
821|5|E'2020-11-29 19:18:57'
821|7|E'2020-11-29 19:18:57'
821|3|E'2020-11-29 19:18:57'
821|6|E'2020-11-29 19:18:57'
822|11|E'2020-11-29 19:18:57'
822|5|E'2020-11-29 19:18:57'
822|7|E'2020-11-29 19:18:57'
822|3|E'2020-11-29 19:18:57'
822|8|E'2020-11-29 19:18:57'
822|6|E'2020-11-29 19:18:57'
823|5|E'2020-11-29 19:18:57'
823|3|E'2020-11-29 19:18:57'
823|6|E'2020-11-29 19:18:57'
824|5|E'2020-11-29 19:18:57'
824|7|E'2020-11-29 19:18:57'
824|3|E'2020-11-29 19:18:57'
824|6|E'2020-11-29 19:18:57'
825|5|E'2020-11-29 19:18:57'
825|3|E'2020-11-29 19:18:57'
825|6|E'2020-11-29 19:18:57'
826|5|E'2020-11-29 19:18:57'
827|5|E'2020-11-29 19:18:57'
827|3|E'2020-11-29 19:18:57'
827|6|E'2020-11-29 19:18:57'
828|5|E'2020-11-29 19:18:57'
828|7|E'2020-11-29 19:18:57'
829|5|E'2020-11-29 19:18:57'
829|3|E'2020-11-29 19:18:57'
829|6|E'2020-11-29 19:18:57'
830|11|E'2020-11-29 19:18:57'
830|5|E'2020-11-29 19:18:57'
830|7|E'2020-11-29 19:18:57'
830|3|E'2020-11-29 19:18:57'
830|6|E'2020-11-29 19:18:57'
831|5|E'2020-11-29 19:18:57'
831|6|E'2020-11-29 19:18:57'
832|5|E'2020-11-29 19:18:57'
832|7|E'2020-11-29 19:18:57'
832|3|E'2020-11-29 19:18:57'
832|6|E'2020-11-29 19:18:57'
833|5|E'2020-11-29 19:18:57'
833|3|E'2020-11-29 19:18:57'
833|6|E'2020-11-29 19:18:57'
834|11|E'2020-11-29 19:18:57'
834|2|E'2020-11-29 19:18:57'
834|1|E'2020-11-29 19:18:57'
834|4|E'2020-11-29 19:18:57'
834|5|E'2020-11-29 19:18:57'
834|7|E'2020-11-29 19:18:57'
834|3|E'2020-11-29 19:18:57'
834|6|E'2020-11-29 19:18:57'
835|5|E'2020-11-29 19:18:57'
835|3|E'2020-11-29 19:18:57'
836|2|E'2020-11-29 19:18:57'
836|1|E'2020-11-29 19:18:57'
836|4|E'2020-11-29 19:18:57'
836|5|E'2020-11-29 19:18:57'
836|3|E'2020-11-29 19:18:57'
836|6|E'2020-11-29 19:18:57'
837|4|E'2020-11-29 19:18:57'
837|5|E'2020-11-29 19:18:57'
837|7|E'2020-11-29 19:18:57'
837|3|E'2020-11-29 19:18:57'
837|6|E'2020-11-29 19:18:57'
838|11|E'2020-11-29 19:18:57'
838|5|E'2020-11-29 19:18:57'
838|7|E'2020-11-29 19:18:57'
838|3|E'2020-11-29 19:18:57'
838|6|E'2020-11-29 19:18:57'
839|11|E'2020-11-29 19:18:57'
839|2|E'2020-11-29 19:18:57'
839|1|E'2020-11-29 19:18:57'
839|4|E'2020-11-29 19:18:57'
839|5|E'2020-11-29 19:18:57'
839|3|E'2020-11-29 19:18:57'
839|6|E'2020-11-29 19:18:57'
840|5|E'2020-11-29 19:18:57'
840|7|E'2020-11-29 19:18:57'
840|3|E'2020-11-29 19:18:57'
840|6|E'2020-11-29 19:18:57'
841|5|E'2020-11-29 19:18:57'
841|3|E'2020-11-29 19:18:57'
841|6|E'2020-11-29 19:18:57'
842|5|E'2020-11-29 19:18:57'
842|7|E'2020-11-29 19:18:57'
842|3|E'2020-11-29 19:18:57'
842|6|E'2020-11-29 19:18:57'
843|5|E'2020-11-29 19:18:57'
843|7|E'2020-11-29 19:18:57'
843|3|E'2020-11-29 19:18:57'
843|8|E'2020-11-29 19:18:57'
844|4|E'2020-11-29 19:18:57'
844|5|E'2020-11-29 19:18:57'
844|7|E'2020-11-29 19:18:57'
844|3|E'2020-11-29 19:18:57'
844|6|E'2020-11-29 19:18:57'
845|5|E'2020-11-29 19:18:57'
845|7|E'2020-11-29 19:18:57'
845|6|E'2020-11-29 19:18:57'
846|11|E'2020-11-29 19:18:57'
846|5|E'2020-11-29 19:18:57'
846|7|E'2020-11-29 19:18:57'
846|3|E'2020-11-29 19:18:57'
847|2|E'2020-11-29 19:18:57'
847|1|E'2020-11-29 19:18:57'
847|5|E'2020-11-29 19:18:57'
847|3|E'2020-11-29 19:18:57'
847|6|E'2020-11-29 19:18:57'
848|14|E'2020-11-29 19:18:57'
848|12|E'2020-11-29 19:18:57'
848|5|E'2020-11-29 19:18:57'
848|13|E'2020-11-29 19:18:57'
848|3|E'2020-11-29 19:18:57'
848|6|E'2020-11-29 19:18:57'
849|1|E'2020-11-29 19:18:57'
849|11|E'2020-11-29 19:18:57'
849|5|E'2020-11-29 19:18:57'
850|5|E'2020-11-29 19:18:57'
850|7|E'2020-11-29 19:18:57'
850|3|E'2020-11-29 19:18:57'
850|6|E'2020-11-29 19:18:57'
851|5|E'2020-11-29 19:18:57'
851|7|E'2020-11-29 19:18:57'
851|3|E'2020-11-29 19:18:57'
851|6|E'2020-11-29 19:18:57'
852|5|E'2020-11-29 19:18:57'
853|5|E'2020-11-29 19:18:57'
853|3|E'2020-11-29 19:18:57'
854|5|E'2020-11-29 19:18:57'
854|3|E'2020-11-29 19:18:57'
855|14|E'2020-11-29 19:18:57'
855|5|E'2020-11-29 19:18:57'
855|13|E'2020-11-29 19:18:57'
855|7|E'2020-11-29 19:18:57'
855|3|E'2020-11-29 19:18:57'
855|6|E'2020-11-29 19:18:57'
856|5|E'2020-11-29 19:18:57'
856|7|E'2020-11-29 19:18:57'
856|3|E'2020-11-29 19:18:57'
856|6|E'2020-11-29 19:18:57'
857|5|E'2020-11-29 19:18:57'
857|7|E'2020-11-29 19:18:57'
857|3|E'2020-11-29 19:18:57'
857|8|E'2020-11-29 19:18:57'
857|6|E'2020-11-29 19:18:57'
858|5|E'2020-11-29 19:18:57'
858|7|E'2020-11-29 19:18:57'
858|3|E'2020-11-29 19:18:57'
858|6|E'2020-11-29 19:18:57'
859|5|E'2020-11-29 19:18:57'
859|7|E'2020-11-29 19:18:57'
859|3|E'2020-11-29 19:18:57'
860|2|E'2020-11-29 19:18:57'
860|1|E'2020-11-29 19:18:57'
860|5|E'2020-11-29 19:18:57'
860|3|E'2020-11-29 19:18:57'
860|8|E'2020-11-29 19:18:57'
860|6|E'2020-11-29 19:18:57'
861|14|E'2020-11-29 19:18:57'
861|5|E'2020-11-29 19:18:57'
861|13|E'2020-11-29 19:18:57'
861|3|E'2020-11-29 19:18:57'
861|6|E'2020-11-29 19:18:57'
862|4|E'2020-11-29 19:18:57'
862|5|E'2020-11-29 19:18:57'
862|3|E'2020-11-29 19:18:57'
863|2|E'2020-11-29 19:18:57'
863|1|E'2020-11-29 19:18:57'
863|4|E'2020-11-29 19:18:57'
863|5|E'2020-11-29 19:18:57'
863|7|E'2020-11-29 19:18:57'
863|3|E'2020-11-29 19:18:57'
863|6|E'2020-11-29 19:18:57'
864|4|E'2020-11-29 19:18:57'
864|5|E'2020-11-29 19:18:57'
864|7|E'2020-11-29 19:18:57'
864|3|E'2020-11-29 19:18:57'
864|6|E'2020-11-29 19:18:57'
865|5|E'2020-11-29 19:18:57'
865|3|E'2020-11-29 19:18:57'
866|5|E'2020-11-29 19:18:57'
866|7|E'2020-11-29 19:18:57'
866|3|E'2020-11-29 19:18:57'
866|6|E'2020-11-29 19:18:57'
867|11|E'2020-11-29 19:18:57'
867|5|E'2020-11-29 19:18:57'
867|7|E'2020-11-29 19:18:57'
867|3|E'2020-11-29 19:18:57'
867|6|E'2020-11-29 19:18:57'
868|5|E'2020-11-29 19:18:57'
868|3|E'2020-11-29 19:18:57'
868|6|E'2020-11-29 19:18:57'
869|5|E'2020-11-29 19:18:57'
869|3|E'2020-11-29 19:18:57'
869|6|E'2020-11-29 19:18:57'
870|2|E'2020-11-29 19:18:57'
870|1|E'2020-11-29 19:18:57'
870|4|E'2020-11-29 19:18:57'
870|5|E'2020-11-29 19:18:57'
870|3|E'2020-11-29 19:18:57'
870|8|E'2020-11-29 19:18:57'
870|6|E'2020-11-29 19:18:57'
871|11|E'2020-11-29 19:18:57'
871|1|E'2020-11-29 19:18:57'
